Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1039,Halo Remastered,XOne,2023.0,Shooter,Sony Computer Entertainment,0.16,0.8,0.11,0.0,1.07
1040,Pokemon Remastered,Switch,2017.0,Racing,Ubisoft,0.31,1.01,0.27,0.06,1.65
1041,Grand Theft Auto 2022,PS3,2019.0,Shooter,Ubisoft,0.77,1.52,0.34,0.57,3.2
1042,Minecraft Origins,Switch,2016.0,Role-Playing,Electronic Arts,0.38,0.27,0.08,0.52,1.25
1043,FIFA Soccer 2022,PS4,2015.0,Shooter,Activision,0.33,0.57,0.12,0.49,1.51
1044,Red Dead Redemption 2024,Switch,2023.0,Sports,Electronic Arts,0.35,0.63,0.07,0.16,1.21
1045,God of War Remastered,PS5,2023.0,Racing,Nintendo,0.02,0.96,0.09,0.01,1.08
1046,FIFA Soccer Infinite,PS3,2021.0,Platform,Take-Two Interactive,0.1,0.92,0.34,0.28,1.64
1047,Mario Kart Remastered,X360,2017.0,Racing,Electronic Arts,4.26,0.07,0.77,0.16,5.26
1048,Call of Duty V,XSX,2021.0,Sports,Activision,2.86,1.41,0.03,0.03,4.33
1049,Minecraft Infinite,XOne,2020.0,Adventure,Take-Two Interactive,0.73,3.06,0.62,0.11,4.52
1050,Pokemon Ultra,X360,,Shooter,Take-Two Interactive,0.09,1.0,0.0,0.01,1.1
1051,Red Dead Redemption Remastered,PS5,2019.0,Action,Electronic Arts,0.24,0.39,0.85,0.14,1.62
1052,Call of Duty Infinite,Switch,2015.0,Platform,Ubisoft,0.32,0.44,0.46,0.91,2.13
1053,God of War Infinite,XSX,2022.0,Racing,Activision,0.45,0.03,0.05,0.62,1.15
1054,Halo V,PC,2023.0,Platform,Activision,0.17,0.98,0.71,0.14,2.0
1055,FIFA Soccer Ultra,XSX,2022.0,Action,Sony Computer Entertainment,0.7,0.31,0.29,0.26,1.56
1056,Halo V,PC,2022.0,Shooter,Nintendo,0.53,0.32,0.18,0.11,1.14
1057,The Legend of Zelda Remastered,X360,2023.0,Action,Take-Two Interactive,0.22,0.11,0.27,0.25,0.85
1058,Mario Kart Remastered,PS5,2020.0,Action,Nintendo,2.18,1.79,0.06,0.03,4.06
1059,Halo Origins,X360,2016.0,Action,Ubisoft,0.7,2.38,0.56,0.1,3.74
1060,Cyberpunk Ultra,PS3,2023.0,Action,Take-Two Interactive,0.19,0.17,1.08,0.04,1.48
1061,FIFA Soccer Ultra,X360,2015.0,Action,Sony Computer Entertainment,0.37,2.22,0.52,0.3,3.41
1062,Pokemon V,XOne,2017.0,Adventure,Take-Two Interactive,1.01,0.32,0.46,0.46,2.25
1063,FIFA Soccer Remastered,Switch,2023.0,Role-Playing,Sony Computer Entertainment,1.22,3.68,0.32,0.33,5.55
1064,Grand Theft Auto Infinite,Switch,2020.0,Sports,Take-Two Interactive,3.97,0.25,0.38,0.13,4.73
1065,God of War V,PS5,2021.0,Role-Playing,Nintendo,2.57,1.35,0.18,0.07,4.17
1066,God of War Infinite,Switch,2019.0,Racing,Take-Two Interactive,4.02,1.94,0.05,0.12,6.13
1067,Halo 2024,PS5,2022.0,Platform,Activision,1.26,0.19,0.19,0.6,2.24
1068,Grand Theft Auto 2022,XOne,,Action,Nintendo,1.61,0.22,0.02,0.47,2.32
1069,Forza Horizon Origins,PS5,2017.0,Sports,Activision,0.01,0.21,0.04,0.24,0.5
1070,Minecraft Ultra,X360,2015.0,Shooter,Take-Two Interactive,0.27,0.05,0.23,0.02,0.57
1071,Halo Origins,PS3,2015.0,Adventure,Electronic Arts,0.44,0.47,0.31,0.17,1.39
1072,Red Dead Redemption Origins,PS5,2020.0,Role-Playing,Take-Two Interactive,0.1,0.11,0.53,0.5,1.24
1073,The Legend of Zelda V,Switch,2022.0,Role-Playing,Take-Two Interactive,3.37,0.04,0.27,0.14,3.82
1074,God of War Infinite,Switch,2018.0,Role-Playing,Take-Two Interactive,0.21,0.3,0.12,0.27,0.9
1075,Mario Kart Origins,X360,2018.0,Adventure,Take-Two Interactive,0.69,0.11,0.31,0.02,1.13
1076,Call of Duty Remastered,X360,2022.0,Sports,Sony Computer Entertainment,3.49,0.08,0.08,0.01,3.66
1077,Minecraft Ultra,PS3,2020.0,Sports,Activision,0.23,0.2,0.1,0.15,0.68
1078,Minecraft Remastered,X360,2021.0,Action,Sony Computer Entertainment,2.47,0.01,0.34,0.16,2.98
1079,Mario Kart Remastered,X360,,Adventure,Take-Two Interactive,0.91,0.72,0.31,0.17,2.11
1080,Grand Theft Auto Remastered,PS5,2022.0,Sports,Sony Computer Entertainment,0.24,0.19,0.32,0.61,1.36
1081,Minecraft Infinite,PC,2017.0,Adventure,Ubisoft,0.17,0.34,0.15,0.18,0.84
1082,FIFA Soccer 2022,XOne,2021.0,Role-Playing,Take-Two Interactive,0.13,0.68,0.01,0.13,0.95
1083,Minecraft Ultra,XSX,2019.0,Sports,Take-Two Interactive,0.4,0.92,0.56,0.3,2.18
1084,Grand Theft Auto Infinite,XOne,2015.0,Action,Activision,0.71,2.32,0.07,0.02,3.12
1085,FIFA Soccer 2024,Switch,2021.0,Shooter,Activision,1.93,1.49,0.25,0.12,3.79
1086,Forza Horizon Ultra,PS5,,Racing,Activision,2.35,0.47,0.27,0.04,3.13
1087,God of War V,X360,2022.0,Adventure,Electronic Arts,0.25,0.16,0.0,0.37,0.78
1088,Halo Ultra,X360,2023.0,Platform,Electronic Arts,3.4,0.23,0.39,0.14,4.16
1089,Call of Duty Origins,PS5,2016.0,Role-Playing,Take-Two Interactive,3.41,0.17,0.64,0.41,4.63
1090,Red Dead Redemption V,PS4,2018.0,Role-Playing,Activision,0.64,0.14,1.21,0.03,2.02
1091,FIFA Soccer 2024,PS4,2023.0,Sports,Nintendo,3.1,1.15,1.08,0.01,5.34
1092,FIFA Soccer V,PS5,2018.0,Action,Activision,2.41,0.95,0.15,0.12,3.63
1093,Grand Theft Auto Infinite,PS4,2021.0,Racing,Activision,1.04,0.36,0.07,0.37,1.84
1094,The Legend of Zelda Origins,PC,2015.0,Shooter,Sony Computer Entertainment,0.29,0.6,0.18,0.22,1.29
1095,God of War Origins,PS4,2018.0,Platform,Activision,1.16,0.13,0.31,0.05,1.65
1096,Call of Duty V,PS3,2023.0,Racing,Ubisoft,1.34,0.21,0.48,0.25,2.28
1097,Forza Horizon 2023,XOne,2019.0,Action,Take-Two Interactive,0.63,0.18,0.07,0.0,0.88
1098,Red Dead Redemption 2023,PC,2017.0,Adventure,Activision,0.42,0.36,0.33,0.25,1.36
1099,Forza Horizon V,Switch,2019.0,Adventure,,1.35,0.89,0.07,0.28,2.59
1100,The Legend of Zelda 2022,PC,2020.0,Sports,Ubisoft,0.82,2.35,0.27,0.27,3.71
1101,Minecraft 2024,PS5,2023.0,Role-Playing,Ubisoft,0.14,1.43,0.37,0.22,2.16
1102,Cyberpunk Ultra,XSX,2018.0,Sports,Activision,0.06,2.47,0.04,0.3,2.87
1103,Pokemon Origins,PS4,2017.0,Platform,Ubisoft,0.29,0.1,0.14,0.07,0.6
1104,Halo V,PC,2022.0,Racing,Sony Computer Entertainment,2.12,0.51,0.61,0.09,3.33
1105,Halo Infinite,PS5,2016.0,Sports,Activision,0.75,1.56,0.03,0.15,2.49
1106,Minecraft Ultra,XSX,2020.0,Adventure,Nintendo,3.29,0.33,0.03,0.18,3.83
1107,Mario Kart 2023,Switch,2016.0,Platform,Activision,1.07,0.7,0.1,0.6,2.47
1108,Red Dead Redemption 2024,PC,2017.0,Platform,Sony Computer Entertainment,0.63,0.65,0.16,0.06,1.5
1109,Cyberpunk Remastered,PS4,2016.0,Sports,Ubisoft,1.98,0.36,0.28,0.04,2.66
1110,Mario Kart Infinite,PS4,2021.0,Shooter,Electronic Arts,1.73,0.55,0.11,0.04,2.43
1111,Pokemon Infinite,XOne,2022.0,Racing,Take-Two Interactive,0.38,0.23,0.29,0.19,1.09
1112,Red Dead Redemption V,X360,2016.0,Sports,Take-Two Interactive,0.01,0.52,0.16,0.03,0.72
1113,Mario Kart 2024,XSX,2021.0,Racing,Sony Computer Entertainment,0.39,0.7,0.16,0.87,2.12
1114,Forza Horizon Remastered,PS3,2019.0,Racing,Activision,1.19,0.3,0.12,0.1,1.71
1115,Mario Kart 2023,X360,2023.0,Shooter,Nintendo,0.23,0.03,0.87,0.65,1.78
1116,FIFA Soccer Remastered,PS5,2017.0,Sports,Ubisoft,1.5,1.82,0.78,0.12,4.22
1117,Minecraft Infinite,XSX,,Sports,Take-Two Interactive,0.54,0.42,0.05,0.64,1.65
1118,Pokemon Remastered,XSX,2018.0,Role-Playing,Take-Two Interactive,1.3,0.72,0.63,0.11,2.76
1119,Grand Theft Auto Infinite,XOne,2023.0,Sports,Electronic Arts,1.25,0.86,0.29,0.47,2.87
1120,Cyberpunk Infinite,XOne,2017.0,Adventure,Ubisoft,2.44,0.71,0.75,0.2,4.1
1121,Pokemon Infinite,PS5,2017.0,Shooter,Nintendo,5.56,0.08,0.08,0.52,6.24
1122,The Legend of Zelda Infinite,PC,2021.0,Role-Playing,Ubisoft,1.33,0.03,0.71,0.17,2.24
1123,Call of Duty Infinite,PS4,2021.0,Action,Take-Two Interactive,0.02,0.25,0.0,0.13,0.4
1124,Red Dead Redemption V,PC,2018.0,Platform,Sony Computer Entertainment,0.08,2.76,0.65,0.08,3.57
1125,Halo 2022,PS4,2015.0,Role-Playing,Ubisoft,1.63,0.15,0.44,0.35,2.57
1126,Forza Horizon 2023,PC,2021.0,Role-Playing,Electronic Arts,0.32,0.37,0.03,0.07,0.79
1127,The Legend of Zelda Infinite,PS5,2019.0,Sports,Electronic Arts,0.45,0.57,0.23,0.08,1.33
1128,Forza Horizon 2023,PC,2016.0,Adventure,Sony Computer Entertainment,0.58,0.26,0.04,0.43,1.31
1129,Cyberpunk 2022,Switch,2018.0,Adventure,Take-Two Interactive,0.7,1.17,0.03,0.37,2.27
1130,Red Dead Redemption Origins,PC,2017.0,Platform,Nintendo,3.49,0.71,0.0,0.02,4.22
1131,Cyberpunk V,X360,2017.0,Action,Take-Two Interactive,0.12,1.25,0.23,0.09,1.69
1132,Forza Horizon 2022,XSX,2023.0,Shooter,Ubisoft,0.21,1.35,0.15,0.69,2.4
1133,The Legend of Zelda Infinite,XSX,2017.0,Shooter,Ubisoft,0.02,1.03,0.54,0.13,1.72
1134,Minecraft 2023,PS3,2020.0,Shooter,Nintendo,0.91,0.14,0.11,0.58,1.74
1135,Forza Horizon V,X360,2019.0,Role-Playing,Electronic Arts,1.06,0.13,0.05,0.0,1.24
1136,Grand Theft Auto 2024,XSX,2017.0,Adventure,Activision,1.96,0.3,0.86,0.05,3.17
1137,Halo Infinite,PC,2022.0,Role-Playing,Nintendo,0.47,0.69,0.08,0.02,1.26
1138,Call of Duty Ultra,X360,2018.0,Adventure,Sony Computer Entertainment,0.51,0.26,0.1,0.05,0.92
1139,Grand Theft Auto Origins,X360,2022.0,Platform,Activision,0.43,0.22,0.23,0.63,1.51
1140,Red Dead Redemption Infinite,PS3,2022.0,Role-Playing,Ubisoft,0.15,0.25,0.54,0.1,1.04
1141,Grand Theft Auto Remastered,Switch,2015.0,Racing,Take-Two Interactive,1.55,1.86,0.74,0.37,4.52
1142,Minecraft Origins,XSX,2016.0,Role-Playing,Activision,0.35,1.44,0.1,0.01,1.9
1143,Mario Kart 2022,Switch,2021.0,Sports,Activision,2.71,0.43,0.17,0.3,3.61
1144,Forza Horizon 2024,PS4,2017.0,Action,,0.03,0.5,0.19,0.2,0.92
1145,The Legend of Zelda 2022,XSX,2020.0,Shooter,Sony Computer Entertainment,0.71,0.35,0.13,0.48,1.67
1146,The Legend of Zelda 2022,PS3,2019.0,Adventure,Take-Two Interactive,0.03,0.38,0.68,0.08,1.17
1147,Red Dead Redemption 2024,X360,2021.0,Platform,Sony Computer Entertainment,0.26,0.31,0.3,0.53,1.4
1148,Red Dead Redemption Infinite,PS3,2021.0,Adventure,Nintendo,0.05,0.22,0.44,0.02,0.73
1149,Minecraft Origins,PS3,2021.0,Sports,Activision,1.05,0.04,0.28,0.06,1.43
1150,The Legend of Zelda 2024,PS5,2023.0,Adventure,Ubisoft,1.98,0.3,0.16,0.11,2.55
1151,Cyberpunk 2023,XOne,2023.0,Platform,Sony Computer Entertainment,3.39,0.12,0.37,0.02,3.9
1152,Cyberpunk 2023,XOne,2017.0,Action,Activision,1.01,0.49,0.13,0.73,2.36
1153,The Legend of Zelda 2022,PS4,2017.0,Sports,Activision,0.64,0.1,0.54,0.01,1.29
1154,Grand Theft Auto Origins,PS4,2016.0,Action,Sony Computer Entertainment,0.68,0.14,0.27,0.34,1.43
1155,Red Dead Redemption V,PS3,2018.0,Role-Playing,Nintendo,0.75,0.1,0.17,0.46,1.48
1156,Forza Horizon 2022,XSX,2022.0,Adventure,Nintendo,0.02,0.11,0.46,0.86,1.45
1157,Forza Horizon 2023,XSX,2020.0,Adventure,Nintendo,1.54,2.21,0.03,0.2,3.98
1158,Cyberpunk 2023,PS3,2019.0,Platform,Activision,0.62,2.0,0.18,0.34,3.14
1159,Red Dead Redemption 2023,PS5,2016.0,Shooter,Electronic Arts,0.02,1.03,0.13,0.09,1.27
1160,FIFA Soccer 2024,Switch,2020.0,Role-Playing,Activision,1.11,0.11,0.4,0.08,1.7
1161,Halo Ultra,PS3,2020.0,Sports,Electronic Arts,0.06,1.5,0.3,0.17,2.03
1162,Forza Horizon V,PS5,2022.0,Role-Playing,Take-Two Interactive,1.9,0.9,0.03,0.29,3.12
1163,Red Dead Redemption Origins,XOne,2015.0,Adventure,Ubisoft,3.13,0.6,0.53,0.11,4.37
1164,Grand Theft Auto Origins,Switch,2018.0,Platform,Sony Computer Entertainment,1.82,0.11,0.99,0.25,3.17
1165,Grand Theft Auto V,Switch,2017.0,Shooter,Take-Two Interactive,0.39,2.57,0.3,0.2,3.46
1166,Cyberpunk 2024,X360,2021.0,Racing,Activision,0.03,0.41,1.28,0.03,1.75
1167,FIFA Soccer Origins,X360,2021.0,Action,Sony Computer Entertainment,0.09,0.79,0.12,0.28,1.28
1168,Halo 2023,PS3,2018.0,Platform,Nintendo,0.27,5.23,0.17,0.3,5.97
1169,Halo Remastered,PC,2015.0,Racing,Sony Computer Entertainment,1.02,0.39,0.24,0.21,1.86
1170,Grand Theft Auto 2024,PS5,2018.0,Platform,Ubisoft,0.72,2.25,0.1,0.13,3.2
1171,Red Dead Redemption V,Switch,2016.0,Shooter,Electronic Arts,0.35,5.85,0.11,0.54,6.85
1172,Minecraft V,PS3,2020.0,Sports,Take-Two Interactive,0.19,0.33,0.12,0.01,0.65
1173,Mario Kart Origins,XSX,2017.0,Platform,,0.52,0.12,0.37,0.48,1.49
1174,FIFA Soccer 2023,PS4,2022.0,Sports,Activision,0.32,0.69,1.0,0.06,2.07
1175,FIFA Soccer Origins,PS3,2018.0,Shooter,Take-Two Interactive,1.14,0.63,0.41,0.1,2.28
1176,Forza Horizon Infinite,XSX,2016.0,Action,Sony Computer Entertainment,1.04,0.04,0.04,0.5,1.62
1177,God of War Origins,XSX,2019.0,Platform,Electronic Arts,2.17,1.38,0.04,0.47,4.06
1178,Forza Horizon Infinite,PC,2017.0,Platform,Sony Computer Entertainment,0.99,0.17,0.66,0.41,2.23
1179,Mario Kart Infinite,XSX,2017.0,Shooter,Take-Two Interactive,0.15,2.36,0.25,0.09,2.85
1180,Forza Horizon Infinite,X360,2017.0,Adventure,Ubisoft,0.78,0.22,0.12,0.5,1.62
1181,The Legend of Zelda Origins,PC,2019.0,Adventure,Electronic Arts,2.27,1.28,0.22,0.04,3.81
1182,Cyberpunk 2022,XOne,2018.0,Shooter,Activision,1.71,0.35,0.05,0.01,2.12
1183,Forza Horizon Origins,PC,2020.0,Action,Nintendo,1.69,0.31,0.01,0.62,2.63
1184,God of War Remastered,PS3,2021.0,Adventure,Activision,0.94,0.49,0.1,0.16,1.69
1185,Cyberpunk 2023,PS3,2020.0,Adventure,Nintendo,0.42,0.38,0.29,0.24,1.33
1186,Cyberpunk V,PS3,2022.0,Adventure,Nintendo,0.03,0.39,0.22,0.28,0.92
1187,Mario Kart V,Switch,2018.0,Adventure,Activision,0.62,0.04,0.06,0.15,0.87
1188,The Legend of Zelda Remastered,XOne,2020.0,Sports,Electronic Arts,0.94,1.43,0.35,0.01,2.73
1189,Call of Duty 2022,PS4,2020.0,Sports,Activision,0.41,0.77,0.23,0.06,1.47
1190,God of War V,XSX,2023.0,Racing,Ubisoft,0.14,1.13,0.03,0.15,1.45
1191,The Legend of Zelda Remastered,PS3,2023.0,Sports,Sony Computer Entertainment,0.05,0.15,0.04,0.05,0.29
1192,Mario Kart 2022,X360,2021.0,Platform,Activision,0.18,0.81,0.9,1.43,3.32
1193,Grand Theft Auto 2024,PS4,2016.0,Role-Playing,Take-Two Interactive,0.58,0.18,0.15,0.02,0.93
1194,Grand Theft Auto Remastered,PS5,2017.0,Sports,Ubisoft,0.07,0.02,1.09,0.05,1.23
1195,Call of Duty V,XOne,2019.0,Sports,Sony Computer Entertainment,1.32,1.88,0.49,0.08,3.77
1196,Pokemon Remastered,XOne,2020.0,Action,Electronic Arts,4.62,1.35,0.05,0.0,6.02
1197,Call of Duty Remastered,XSX,2019.0,Racing,Sony Computer Entertainment,0.27,0.41,0.21,0.42,1.31
1198,God of War Remastered,Switch,2017.0,Adventure,Take-Two Interactive,1.12,0.47,0.33,0.31,2.23
1199,Pokemon Origins,PS3,2016.0,Adventure,Activision,0.28,3.46,0.11,0.03,3.88
1200,Red Dead Redemption Infinite,PC,2015.0,Racing,Electronic Arts,1.38,1.04,0.33,0.51,3.26
1201,Red Dead Redemption 2022,Switch,2018.0,Action,Electronic Arts,5.31,0.16,0.19,0.51,6.17
1202,Forza Horizon Origins,XSX,2022.0,Action,Electronic Arts,0.51,3.99,1.58,0.03,6.11
1203,Grand Theft Auto 2024,XSX,2021.0,Platform,Nintendo,3.11,0.17,0.05,0.07,3.4
1204,The Legend of Zelda Infinite,XSX,2018.0,Role-Playing,Ubisoft,1.18,0.46,0.47,0.43,2.54
1205,Halo V,X360,2016.0,Platform,Activision,0.68,5.6,0.55,0.34,7.17
1206,FIFA Soccer Origins,PS4,2020.0,Sports,Electronic Arts,0.61,0.6,0.13,0.25,1.59
1207,God of War Infinite,PS3,2018.0,Adventure,Ubisoft,0.91,0.1,0.23,0.11,1.35
1208,Call of Duty 2022,PS5,2015.0,Platform,Ubisoft,1.71,0.11,0.03,0.01,1.86
1209,Grand Theft Auto Ultra,XOne,2022.0,Action,Ubisoft,0.04,0.22,0.05,0.54,0.85
1210,Grand Theft Auto 2023,PS4,2018.0,Role-Playing,Sony Computer Entertainment,0.0,1.01,0.04,0.07,1.12
1211,FIFA Soccer 2024,Switch,2023.0,Adventure,Nintendo,0.76,0.33,0.11,0.02,1.22
1212,Forza Horizon 2024,PS3,2019.0,Shooter,Activision,1.26,0.43,0.36,0.35,2.4
1213,The Legend of Zelda Ultra,PC,2019.0,Platform,Sony Computer Entertainment,1.41,1.72,0.29,0.03,3.45
1214,Red Dead Redemption Infinite,PS5,2020.0,Platform,,0.29,0.08,1.17,0.09,1.63
1215,Cyberpunk Infinite,PS3,2017.0,Adventure,Activision,1.5,1.35,0.35,0.14,3.34
1216,Forza Horizon 2023,Switch,2020.0,Adventure,Activision,0.36,0.17,0.09,0.35,0.97
1217,Pokemon Origins,PC,2020.0,Role-Playing,Ubisoft,5.52,0.11,0.02,0.3,5.95
1218,The Legend of Zelda 2023,XSX,2019.0,Racing,Activision,2.07,0.3,0.07,0.2,2.64
1219,Cyberpunk 2022,Switch,2015.0,Sports,Electronic Arts,1.25,1.65,0.14,0.46,3.5
1220,God of War Origins,XSX,2023.0,Racing,Ubisoft,1.2,0.13,0.03,0.21,1.57
1221,Halo V,XOne,2021.0,Racing,Electronic Arts,0.02,0.03,0.35,0.45,0.85
1222,Halo Ultra,PC,2020.0,Adventure,Activision,0.42,0.85,0.03,0.07,1.37
1223,God of War 2022,X360,2018.0,Sports,Activision,0.66,3.1,0.96,0.1,4.82
1224,God of War 2022,XOne,2016.0,Action,Nintendo,0.08,0.41,0.26,0.48,1.23
1225,Mario Kart V,XSX,2020.0,Sports,Nintendo,0.41,0.56,0.12,0.35,1.44
1226,Pokemon Remastered,XSX,2021.0,Shooter,Take-Two Interactive,0.25,0.78,0.13,0.47,1.63
1227,Pokemon Remastered,PS4,2019.0,Shooter,Electronic Arts,0.13,0.82,0.22,0.57,1.74
1228,Pokemon Remastered,PS4,2020.0,Role-Playing,Activision,0.94,0.19,0.07,0.03,1.23
1229,Pokemon Remastered,XOne,2021.0,Sports,Take-Two Interactive,0.43,0.5,0.16,0.04,1.13
1230,Red Dead Redemption Remastered,PS3,2022.0,Platform,Activision,0.03,1.16,0.26,0.25,1.7
1231,FIFA Soccer 2024,Switch,2015.0,Role-Playing,Nintendo,0.92,0.76,0.24,0.08,2.0
1232,Halo 2024,PS5,2019.0,Racing,Nintendo,0.21,1.65,0.41,0.27,2.54
1233,Call of Duty V,PS3,2016.0,Sports,Nintendo,1.56,0.28,0.17,0.05,2.06
1234,Halo V,X360,2016.0,Platform,Electronic Arts,0.09,0.51,0.49,0.39,1.48
1235,Minecraft Origins,PC,2021.0,Action,Nintendo,0.44,2.05,0.09,1.13,3.71
1236,FIFA Soccer V,XSX,2016.0,Action,Activision,0.13,0.1,0.13,0.36,0.72
1237,Mario Kart 2022,Switch,2016.0,Sports,Activision,1.64,0.19,0.18,0.04,2.05
1238,God of War Ultra,PC,,Action,Ubisoft,0.16,0.9,0.27,0.09,1.42
1239,FIFA Soccer V,PS5,2016.0,Sports,Take-Two Interactive,1.09,0.63,0.08,0.11,1.91
1240,The Legend of Zelda Remastered,PS4,2016.0,Platform,Take-Two Interactive,0.5,1.69,0.01,1.11,3.31
1241,Mario Kart 2023,X360,2022.0,Adventure,Electronic Arts,0.89,1.5,0.22,0.23,2.84
1242,Call of Duty Origins,X360,2023.0,Action,Sony Computer Entertainment,0.63,0.72,0.08,0.71,2.14
1243,Cyberpunk Ultra,Switch,2022.0,Adventure,Ubisoft,0.77,0.15,0.32,0.93,2.17
1244,God of War 2023,X360,2015.0,Shooter,Sony Computer Entertainment,1.06,0.57,1.43,1.02,4.08
1245,FIFA Soccer 2023,X360,2023.0,Sports,Electronic Arts,0.44,0.15,0.19,0.03,0.81
1246,Cyberpunk Remastered,PS4,2023.0,Action,Electronic Arts,1.05,3.02,0.04,0.06,4.17
1247,Minecraft Origins,PS4,2021.0,Sports,Sony Computer Entertainment,0.06,1.55,0.79,0.02,2.42
1248,Halo 2022,XOne,2017.0,Adventure,Electronic Arts,1.66,1.2,0.23,0.4,3.49
1249,Grand Theft Auto Infinite,X360,2015.0,Role-Playing,Electronic Arts,0.58,1.15,0.03,0.37,2.13
1250,FIFA Soccer Infinite,PS5,2020.0,Action,Take-Two Interactive,0.2,1.45,0.97,0.01,2.63
1251,Halo Ultra,PS4,2016.0,Shooter,Nintendo,5.05,0.19,0.16,0.09,5.49
1252,God of War V,PC,2015.0,Platform,Nintendo,0.61,0.42,1.34,0.16,2.53
1253,Call of Duty 2024,PS5,2022.0,Shooter,Nintendo,0.25,0.3,0.11,0.09,0.75
1254,Pokemon Remastered,PS3,2019.0,Action,Sony Computer Entertainment,1.4,0.76,0.34,0.11,2.61
1255,The Legend of Zelda 2024,X360,,Racing,Activision,2.61,1.8,1.02,0.54,5.97
1256,Cyberpunk Remastered,PS3,2021.0,Platform,Nintendo,2.67,0.17,0.28,1.06,4.18
1257,Halo 2024,XSX,2021.0,Action,Activision,0.25,2.9,0.13,0.47,3.75
1258,FIFA Soccer Ultra,PS4,2019.0,Shooter,Sony Computer Entertainment,0.07,0.17,0.32,0.48,1.04
1259,Halo Infinite,XSX,2020.0,Sports,Nintendo,1.63,0.13,0.19,0.37,2.32
1260,God of War Ultra,XSX,2022.0,Adventure,Activision,1.84,0.44,0.43,0.77,3.48
1261,Grand Theft Auto 2022,PS3,2018.0,Action,Activision,1.38,0.6,0.69,0.09,2.76
1262,Minecraft 2023,PS3,2015.0,Action,Sony Computer Entertainment,1.91,1.69,0.34,0.19,4.13
1263,Forza Horizon Remastered,PS4,2022.0,Adventure,Ubisoft,0.19,0.61,0.08,0.34,1.22
1264,FIFA Soccer 2023,XSX,2017.0,Adventure,Sony Computer Entertainment,0.05,0.2,1.06,0.97,2.28
1265,Grand Theft Auto V,X360,2015.0,Role-Playing,Activision,0.12,0.1,0.26,0.38,0.86
1266,The Legend of Zelda 2022,PS3,2020.0,Racing,Nintendo,1.96,0.49,0.27,0.08,2.8
1267,FIFA Soccer Origins,XSX,2023.0,Racing,Activision,0.32,2.48,0.2,0.1,3.1
1268,FIFA Soccer Remastered,PS5,2015.0,Role-Playing,Ubisoft,1.05,0.13,0.26,0.44,1.88
1269,Grand Theft Auto 2023,XSX,2020.0,Adventure,Take-Two Interactive,0.92,1.25,0.25,0.11,2.53
1270,Mario Kart Origins,X360,2022.0,Shooter,Ubisoft,1.13,1.22,0.17,0.23,2.75
1271,Red Dead Redemption Remastered,X360,2016.0,Action,Take-Two Interactive,1.25,0.63,0.15,0.14,2.17
1272,FIFA Soccer Infinite,PC,2018.0,Sports,Activision,0.67,0.02,0.25,0.18,1.12
1273,FIFA Soccer 2024,PS3,2016.0,Role-Playing,Take-Two Interactive,0.11,0.78,0.75,0.09,1.73
1274,Red Dead Redemption 2024,XOne,2019.0,Platform,Sony Computer Entertainment,1.17,0.38,1.21,0.27,3.03
1275,Mario Kart 2023,PS3,2019.0,Shooter,Take-Two Interactive,0.19,0.58,0.47,0.14,1.38
1276,Halo Infinite,XSX,2017.0,Action,Take-Two Interactive,2.49,0.25,0.74,0.44,3.92
1277,Halo 2022,XSX,2018.0,Racing,Electronic Arts,0.95,0.87,0.38,0.07,2.27
1278,The Legend of Zelda V,PC,2019.0,Role-Playing,Take-Two Interactive,1.77,0.29,0.19,0.0,2.25
1279,The Legend of Zelda 2024,X360,2020.0,Racing,Sony Computer Entertainment,1.11,0.7,0.46,0.09,2.36
1280,Halo Origins,PS4,2018.0,Shooter,Nintendo,2.53,0.27,0.69,0.04,3.53
1281,Cyberpunk Ultra,PS3,2023.0,Shooter,Ubisoft,0.51,0.08,0.25,0.03,0.87
1282,Red Dead Redemption Ultra,XSX,2017.0,Platform,Nintendo,0.34,0.19,0.43,0.74,1.7
1283,Forza Horizon Infinite,Switch,2016.0,Adventure,Activision,0.09,0.03,0.36,0.14,0.62
1284,Cyberpunk 2024,PS3,2018.0,Shooter,Take-Two Interactive,0.54,1.37,0.18,0.23,2.32
1285,Grand Theft Auto 2024,XOne,2022.0,Shooter,Take-Two Interactive,1.47,0.98,1.29,0.18,3.92
1286,Cyberpunk 2022,XSX,2023.0,Role-Playing,Take-Two Interactive,3.11,0.18,0.11,0.07,3.47
1287,God of War Origins,PC,2018.0,Shooter,Activision,0.85,1.01,0.07,0.32,2.25
1288,God of War 2022,PS5,2018.0,Sports,Activision,1.59,3.86,0.13,0.13,5.71
1289,Cyberpunk 2023,PS3,2021.0,Role-Playing,,0.37,0.49,0.1,0.07,1.03
1290,Forza Horizon Infinite,XSX,2017.0,Sports,Nintendo,1.02,0.88,0.32,0.15,2.37
1291,Call of Duty Origins,PS5,2016.0,Action,Ubisoft,0.11,0.7,0.02,0.1,0.93
1292,Cyberpunk Origins,Switch,2017.0,Sports,Take-Two Interactive,1.52,0.41,0.07,0.18,2.18
1293,Minecraft 2024,PC,2017.0,Adventure,Sony Computer Entertainment,0.28,3.49,0.25,0.3,4.32
1294,Grand Theft Auto Ultra,PS5,2017.0,Role-Playing,Nintendo,0.74,0.24,0.42,0.32,1.72
