Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1040,Cyberpunk 2022,XSX,2018.0,Shooter,Activision,0.99,1.2,0.4,0.86,3.45
1041,God of War 2023,PS5,2022.0,Racing,Activision,1.14,0.05,0.03,0.05,1.27
1042,Pokemon Ultra,PC,2019.0,Platform,Nintendo,0.04,0.54,0.26,0.57,1.41
1043,Grand Theft Auto 2024,PC,2023.0,Platform,Ubisoft,0.12,2.46,0.1,0.15,2.83
1044,God of War 2022,PS5,2015.0,Action,Activision,0.81,0.3,0.37,0.32,1.8
1045,Call of Duty Origins,PC,2022.0,Adventure,Activision,3.12,2.46,0.64,0.21,6.43
1046,Mario Kart Origins,XSX,2018.0,Racing,Ubisoft,1.27,2.97,0.02,0.04,4.3
1047,Pokemon V,Switch,2018.0,Shooter,Nintendo,0.42,0.45,0.1,0.22,1.19
1048,Cyberpunk Ultra,PS5,2022.0,Adventure,Sony Computer Entertainment,0.03,0.16,0.24,0.13,0.56
1049,Mario Kart Remastered,Switch,2017.0,Adventure,Electronic Arts,1.04,0.88,0.33,0.06,2.31
1050,FIFA Soccer Infinite,PS5,2019.0,Platform,Activision,1.46,2.26,0.03,0.09,3.84
1051,Halo 2022,PS4,2016.0,Platform,Sony Computer Entertainment,0.95,0.1,0.19,0.11,1.35
1052,Call of Duty 2022,PS5,2018.0,Shooter,Electronic Arts,1.86,0.23,0.17,0.27,2.53
1053,Minecraft Origins,XOne,2021.0,Sports,Nintendo,0.75,4.19,0.18,0.02,5.14
1054,Halo 2024,PS5,2021.0,Action,Activision,1.87,0.65,0.0,0.18,2.7
1055,Call of Duty Infinite,X360,2016.0,Platform,,2.06,1.92,0.73,0.03,4.74
1056,Minecraft Remastered,PS3,2018.0,Shooter,Electronic Arts,1.12,0.83,0.05,0.07,2.07
1057,Red Dead Redemption V,PS5,2021.0,Role-Playing,Electronic Arts,1.85,0.39,0.57,0.25,3.06
1058,Cyberpunk V,PC,2018.0,Adventure,Ubisoft,0.85,0.53,0.21,0.07,1.66
1059,God of War Ultra,X360,2018.0,Platform,Nintendo,0.36,0.0,0.6,0.43,1.39
1060,Red Dead Redemption Remastered,PS4,,Racing,Ubisoft,3.7,0.11,0.2,0.02,4.03
1061,The Legend of Zelda Infinite,PC,2019.0,Racing,Sony Computer Entertainment,0.54,1.3,0.15,0.06,2.05
1062,Mario Kart 2023,XSX,2021.0,Role-Playing,Ubisoft,0.08,1.74,0.06,0.25,2.13
1063,FIFA Soccer V,PS3,2022.0,Sports,Nintendo,0.72,0.23,0.05,0.33,1.33
1064,Cyberpunk 2023,PS3,2018.0,Role-Playing,Nintendo,1.06,0.11,0.0,0.67,1.84
1065,Minecraft Infinite,PS3,2018.0,Racing,Sony Computer Entertainment,1.49,0.36,0.08,0.74,2.67
1066,Grand Theft Auto Ultra,XSX,2015.0,Adventure,,0.25,0.42,0.16,0.1,0.93
1067,Pokemon V,PS5,2018.0,Platform,Activision,0.92,1.06,0.09,0.06,2.13
1068,Halo Origins,PS3,2018.0,Platform,Sony Computer Entertainment,1.17,0.58,0.1,0.27,2.12
1069,Cyberpunk Infinite,X360,2021.0,Shooter,Electronic Arts,3.04,0.09,0.03,0.48,3.64
1070,Forza Horizon V,PS5,2019.0,Platform,Activision,0.83,0.98,0.56,0.07,2.44
1071,Call of Duty 2023,PS4,2018.0,Sports,Ubisoft,0.4,0.88,0.92,0.1,2.3
1072,Red Dead Redemption Ultra,PS4,2020.0,Role-Playing,Sony Computer Entertainment,0.37,0.35,0.01,1.0,1.73
1073,Pokemon Ultra,XOne,2019.0,Shooter,Activision,0.69,0.26,0.06,0.2,1.21
1074,FIFA Soccer Origins,PS4,2019.0,Sports,Activision,2.5,0.13,0.15,0.16,2.94
1075,Cyberpunk Origins,PS5,2023.0,Racing,Sony Computer Entertainment,1.06,0.26,0.02,0.61,1.95
1076,Red Dead Redemption 2024,PS4,2016.0,Adventure,Take-Two Interactive,4.4,0.54,0.84,0.2,5.98
1077,Forza Horizon Infinite,X360,2016.0,Action,Nintendo,0.34,0.28,0.07,0.03,0.72
1078,Minecraft 2024,PS4,2021.0,Action,Take-Two Interactive,0.15,0.23,0.52,0.25,1.15
1079,Grand Theft Auto 2023,X360,2020.0,Platform,Sony Computer Entertainment,0.22,0.37,0.22,0.01,0.82
1080,Pokemon 2024,PS5,2016.0,Action,Take-Two Interactive,1.03,1.12,0.4,0.0,2.55
1081,Mario Kart Origins,X360,2020.0,Shooter,Take-Two Interactive,0.91,0.37,0.04,0.8,2.12
1082,Grand Theft Auto Infinite,Switch,2020.0,Role-Playing,Take-Two Interactive,0.62,1.15,0.92,1.06,3.75
1083,Minecraft Ultra,PS3,2017.0,Racing,Take-Two Interactive,0.15,1.64,0.13,0.25,2.17
1084,Forza Horizon Origins,PS5,2018.0,Platform,Electronic Arts,0.2,0.56,0.2,0.05,1.01
1085,Forza Horizon Remastered,PS5,2021.0,Role-Playing,Take-Two Interactive,0.72,0.6,0.04,0.62,1.98
1086,Cyberpunk 2023,XOne,2023.0,Adventure,Take-Two Interactive,3.32,0.87,0.22,0.32,4.73
1087,Cyberpunk Infinite,PC,2020.0,Action,Sony Computer Entertainment,0.62,1.76,0.11,0.01,2.5
1088,God of War Origins,X360,2023.0,Adventure,Sony Computer Entertainment,2.35,0.03,0.42,0.27,3.07
1089,Red Dead Redemption V,X360,2022.0,Shooter,Ubisoft,0.56,0.48,0.76,0.21,2.01
1090,Pokemon Remastered,PC,2022.0,Shooter,Electronic Arts,1.37,1.18,0.3,0.07,2.92
1091,God of War Ultra,PC,2021.0,Sports,Nintendo,1.42,0.07,0.3,0.49,2.28
1092,Cyberpunk 2022,X360,2020.0,Sports,Electronic Arts,0.88,0.3,0.05,0.57,1.8
1093,The Legend of Zelda 2022,XOne,2022.0,Action,Nintendo,0.03,1.4,0.06,0.01,1.5
1094,Grand Theft Auto 2024,X360,2021.0,Racing,Activision,3.2,0.01,0.24,0.02,3.47
1095,God of War Ultra,PS3,2021.0,Role-Playing,Take-Two Interactive,0.77,1.36,0.14,0.04,2.31
1096,Mario Kart Origins,PS3,2022.0,Platform,Ubisoft,0.24,0.7,0.34,1.47,2.75
1097,Call of Duty Origins,X360,2023.0,Action,Activision,2.5,0.31,0.03,0.01,2.85
1098,FIFA Soccer Remastered,PS5,2015.0,Role-Playing,Nintendo,0.02,1.24,0.5,0.06,1.82
1099,Call of Duty Ultra,XOne,2016.0,Shooter,,1.65,0.7,0.1,0.33,2.78
1100,Halo V,XSX,2020.0,Sports,Electronic Arts,0.65,0.57,0.16,0.15,1.53
1101,God of War Infinite,PS5,2023.0,Action,Sony Computer Entertainment,0.47,0.37,0.39,0.17,1.4
1102,Call of Duty 2024,PC,2022.0,Adventure,Electronic Arts,0.38,0.57,0.13,0.21,1.29
1103,Pokemon Origins,XSX,2020.0,Sports,Activision,2.58,0.16,0.34,0.65,3.73
1104,The Legend of Zelda Remastered,PC,2023.0,Sports,Nintendo,1.98,0.26,0.19,0.15,2.58
1105,Pokemon Remastered,PS5,2021.0,Action,Electronic Arts,0.21,0.2,0.13,0.65,1.19
1106,Red Dead Redemption V,XSX,2022.0,Adventure,Sony Computer Entertainment,2.46,0.54,0.13,0.41,3.54
1107,Forza Horizon Origins,X360,2023.0,Role-Playing,Electronic Arts,0.03,0.23,0.03,0.1,0.39
1108,Halo Ultra,XSX,2015.0,Sports,Electronic Arts,2.38,0.41,0.15,0.13,3.07
1109,Pokemon Remastered,XSX,2019.0,Adventure,Electronic Arts,0.09,0.13,0.01,0.09,0.32
1110,Mario Kart Origins,PS5,2017.0,Role-Playing,Sony Computer Entertainment,0.23,0.14,0.27,0.04,0.68
1111,FIFA Soccer 2022,PS5,2019.0,Action,Sony Computer Entertainment,0.26,0.34,0.23,0.04,0.87
1112,Pokemon Ultra,XOne,2020.0,Sports,Sony Computer Entertainment,0.49,0.0,0.49,0.55,1.53
1113,Cyberpunk V,X360,2016.0,Action,Sony Computer Entertainment,1.26,0.92,0.56,0.0,2.74
1114,Mario Kart 2022,PC,2017.0,Adventure,Sony Computer Entertainment,0.49,1.07,0.41,0.23,2.2
1115,Cyberpunk 2024,X360,2016.0,Role-Playing,Sony Computer Entertainment,2.28,0.04,0.22,0.16,2.7
1116,Mario Kart 2023,XSX,2017.0,Role-Playing,Take-Two Interactive,0.0,0.1,0.14,0.01,0.25
1117,Halo 2023,XOne,2021.0,Sports,Nintendo,2.33,0.47,0.8,0.17,3.77
1118,Pokemon Remastered,X360,2016.0,Sports,Electronic Arts,2.44,1.42,0.2,0.08,4.14
1119,Halo 2023,PC,2016.0,Racing,Ubisoft,4.2,1.5,0.18,0.37,6.25
1120,Forza Horizon 2023,PS3,2022.0,Action,Sony Computer Entertainment,0.06,0.07,0.08,0.55,0.76
1121,Grand Theft Auto V,X360,2019.0,Adventure,Take-Two Interactive,1.53,0.14,0.05,0.02,1.74
1122,God of War V,Switch,2021.0,Sports,Nintendo,0.07,0.63,0.36,1.59,2.65
1123,Grand Theft Auto Remastered,X360,2022.0,Shooter,Nintendo,0.35,0.67,0.88,0.09,1.99
1124,Forza Horizon Remastered,Switch,2023.0,Sports,Sony Computer Entertainment,0.2,0.49,0.48,0.09,1.26
1125,Pokemon Ultra,Switch,2019.0,Role-Playing,Activision,1.16,0.43,0.03,0.61,2.23
1126,Pokemon Origins,X360,2016.0,Sports,Take-Two Interactive,0.57,0.21,0.08,0.56,1.42
1127,Mario Kart V,PS4,2016.0,Shooter,Sony Computer Entertainment,1.81,0.45,0.36,0.14,2.76
1128,Red Dead Redemption V,PC,2017.0,Adventure,Nintendo,1.35,0.37,0.52,0.11,2.35
1129,Grand Theft Auto V,PS4,2020.0,Platform,Electronic Arts,0.0,0.3,0.07,0.27,0.64
1130,Cyberpunk 2022,Switch,2020.0,Platform,Take-Two Interactive,0.41,0.2,0.04,0.04,0.69
1131,Minecraft 2023,PC,2017.0,Platform,Sony Computer Entertainment,1.99,0.38,0.02,0.02,2.41
1132,God of War Remastered,XOne,2016.0,Racing,Take-Two Interactive,1.27,0.5,0.12,0.24,2.13
1133,Halo Infinite,XSX,2020.0,Platform,Ubisoft,0.79,0.39,0.18,1.14,2.5
1134,Halo Infinite,X360,2016.0,Sports,Ubisoft,1.27,0.32,0.16,0.5,2.25
1135,Pokemon Ultra,PS3,2021.0,Platform,Sony Computer Entertainment,0.76,0.5,0.21,0.14,1.61
1136,Halo 2022,XSX,2023.0,Action,Ubisoft,0.52,0.43,0.14,0.19,1.28
1137,Red Dead Redemption 2023,X360,2023.0,Sports,Ubisoft,0.09,3.28,0.13,0.1,3.6
1138,God of War V,PS4,2017.0,Role-Playing,Sony Computer Entertainment,0.43,0.44,0.13,0.28,1.28
1139,Halo Ultra,X360,2019.0,Platform,Activision,0.06,1.94,0.12,0.14,2.26
1140,FIFA Soccer 2023,X360,2017.0,Sports,Nintendo,0.11,0.78,0.1,0.0,0.99
1141,Call of Duty Ultra,XSX,2015.0,Shooter,Sony Computer Entertainment,0.79,0.55,0.02,0.23,1.59
1142,Mario Kart 2024,XOne,2019.0,Racing,Take-Two Interactive,3.22,0.06,0.2,0.23,3.71
1143,Red Dead Redemption 2022,PC,2019.0,Adventure,Electronic Arts,0.74,0.17,1.64,0.57,3.12
1144,Mario Kart Infinite,XOne,2016.0,Adventure,Take-Two Interactive,0.49,1.31,0.21,0.13,2.14
1145,Red Dead Redemption V,XSX,2016.0,Platform,Nintendo,0.43,2.15,0.34,0.44,3.36
1146,Pokemon Origins,PC,2021.0,Shooter,Nintendo,0.54,0.14,0.66,1.17,2.51
1147,Red Dead Redemption Remastered,PS3,2016.0,Adventure,Ubisoft,0.63,2.38,0.13,0.36,3.5
1148,Pokemon Infinite,XOne,2015.0,Shooter,Take-Two Interactive,0.44,0.69,0.28,0.22,1.63
1149,Red Dead Redemption Infinite,PC,2017.0,Racing,Ubisoft,1.43,0.36,0.24,0.27,2.3
1150,God of War Ultra,PC,2022.0,Shooter,Electronic Arts,0.16,0.37,0.2,0.02,0.75
1151,FIFA Soccer Infinite,PS4,2017.0,Platform,Activision,0.83,3.24,0.41,0.21,4.69
1152,Pokemon Remastered,PS5,2023.0,Racing,Take-Two Interactive,2.46,0.16,0.04,0.18,2.84
1153,Call of Duty 2024,XOne,2018.0,Sports,Electronic Arts,0.1,0.45,0.12,0.31,0.98
1154,Mario Kart Ultra,XOne,2023.0,Racing,Nintendo,0.5,0.07,0.55,0.1,1.22
1155,Grand Theft Auto Remastered,XSX,2021.0,Action,Electronic Arts,2.78,0.42,0.27,0.54,4.01
1156,Pokemon Origins,X360,2017.0,Adventure,Electronic Arts,1.47,1.28,0.09,0.31,3.15
1157,Forza Horizon Ultra,PS5,2020.0,Shooter,Sony Computer Entertainment,4.2,1.39,0.17,0.19,5.95
1158,Halo Origins,XSX,2015.0,Sports,Nintendo,0.16,0.73,0.48,0.23,1.6
1159,Pokemon Origins,X360,2020.0,Racing,Take-Two Interactive,2.57,0.14,0.03,0.34,3.08
1160,Grand Theft Auto V,XOne,,Role-Playing,Activision,0.88,1.63,0.43,0.51,3.45
1161,Red Dead Redemption Remastered,XSX,2023.0,Action,Activision,0.69,1.52,0.12,0.1,2.43
1162,Pokemon V,PS3,2022.0,Racing,Sony Computer Entertainment,0.94,1.14,0.03,0.17,2.28
1163,Mario Kart 2024,XOne,2020.0,Platform,Sony Computer Entertainment,6.46,1.09,0.55,0.06,8.16
1164,Halo 2022,PC,2022.0,Shooter,Nintendo,0.29,0.43,0.01,0.04,0.77
1165,God of War Infinite,PS3,2016.0,Shooter,Take-Two Interactive,0.03,2.36,0.35,0.79,3.53
1166,Minecraft Remastered,PS4,2022.0,Sports,Electronic Arts,1.69,0.1,0.39,0.12,2.3
1167,Mario Kart Ultra,PC,2018.0,Platform,Take-Two Interactive,0.25,1.12,0.37,0.09,1.83
1168,Minecraft Ultra,X360,2018.0,Action,Electronic Arts,1.16,1.08,0.47,1.31,4.02
1169,Forza Horizon Infinite,XOne,2018.0,Action,Ubisoft,1.65,0.17,0.37,0.02,2.21
1170,Cyberpunk Ultra,Switch,2016.0,Racing,Electronic Arts,2.35,0.06,0.11,0.29,2.81
1171,Grand Theft Auto Origins,Switch,2020.0,Shooter,Electronic Arts,1.01,2.69,0.47,0.1,4.27
1172,Halo 2023,X360,2016.0,Adventure,Sony Computer Entertainment,1.43,0.42,0.3,0.22,2.37
1173,God of War 2022,Switch,2017.0,Sports,Take-Two Interactive,1.11,0.55,0.28,0.28,2.22
1174,Grand Theft Auto 2022,PC,2019.0,Sports,Nintendo,0.14,1.05,1.15,0.03,2.37
1175,Halo Ultra,PS3,2018.0,Shooter,Activision,0.58,1.91,0.04,0.56,3.09
1176,Pokemon 2022,X360,2017.0,Role-Playing,Electronic Arts,0.06,1.43,0.11,0.02,1.62
1177,The Legend of Zelda Origins,X360,2018.0,Adventure,Ubisoft,7.88,1.52,0.32,0.47,10.19
1178,Halo Infinite,PS5,2016.0,Action,,1.12,0.22,0.15,0.91,2.4
1179,Red Dead Redemption 2024,PC,2016.0,Racing,Nintendo,1.37,1.94,0.65,0.08,4.04
1180,The Legend of Zelda Remastered,XOne,2016.0,Sports,Ubisoft,0.69,0.19,0.28,0.36,1.52
1181,Forza Horizon 2023,XOne,2016.0,Adventure,Nintendo,0.03,0.3,0.06,0.67,1.06
1182,Red Dead Redemption Origins,PS5,2023.0,Sports,Nintendo,0.83,0.12,0.52,0.33,1.8
1183,The Legend of Zelda Ultra,X360,2022.0,Shooter,Activision,0.12,1.28,0.92,0.02,2.34
1184,Mario Kart Infinite,PS3,2015.0,Shooter,Electronic Arts,0.29,1.69,0.23,0.23,2.44
1185,Mario Kart Infinite,PS5,2016.0,Role-Playing,Nintendo,0.64,1.23,1.12,0.07,3.06
1186,Minecraft Infinite,PS3,2022.0,Role-Playing,Sony Computer Entertainment,0.28,0.06,0.23,1.16,1.73
1187,Halo 2023,X360,2018.0,Platform,Nintendo,2.31,1.45,0.1,0.08,3.94
1188,Cyberpunk 2023,PS3,2021.0,Racing,Ubisoft,0.82,0.21,0.5,0.12,1.65
1189,Grand Theft Auto Remastered,PS4,2019.0,Role-Playing,Electronic Arts,0.08,2.37,0.26,0.18,2.89
1190,God of War 2024,X360,2022.0,Adventure,Take-Two Interactive,0.13,0.73,0.13,0.16,1.15
1191,Cyberpunk Infinite,Switch,,Sports,Take-Two Interactive,0.35,0.25,0.12,0.46,1.18
1192,The Legend of Zelda 2023,PS4,2015.0,Sports,Nintendo,0.27,1.59,0.67,0.07,2.6
1193,Red Dead Redemption Origins,X360,2018.0,Shooter,Activision,0.28,0.88,0.73,0.14,2.03
1194,Pokemon Ultra,X360,2023.0,Racing,Take-Two Interactive,1.86,1.82,0.29,0.16,4.13
1195,Call of Duty Remastered,XSX,2021.0,Sports,Activision,0.53,0.12,0.13,0.55,1.33
1196,Call of Duty 2024,PC,2018.0,Adventure,Electronic Arts,0.77,0.96,0.19,0.05,1.97
1197,Call of Duty Origins,X360,2021.0,Adventure,Nintendo,1.46,0.88,0.19,0.0,2.53
1198,Red Dead Redemption Infinite,PS4,2016.0,Action,Take-Two Interactive,2.72,2.05,0.05,0.32,5.14
1199,Call of Duty V,PS5,2018.0,Shooter,Nintendo,0.09,0.73,0.08,0.08,0.98
1200,Grand Theft Auto V,PC,2020.0,Racing,Sony Computer Entertainment,0.66,2.26,0.46,0.04,3.42
1201,Forza Horizon V,PC,2017.0,Role-Playing,Take-Two Interactive,0.47,0.89,0.1,0.0,1.46
1202,Halo Ultra,XSX,2016.0,Platform,Electronic Arts,1.9,0.67,0.11,0.09,2.77
1203,Forza Horizon Infinite,PC,2015.0,Adventure,Sony Computer Entertainment,0.41,0.69,0.39,0.13,1.62
1204,Red Dead Redemption Ultra,PS3,2018.0,Adventure,Sony Computer Entertainment,1.61,0.53,0.43,0.06,2.63
1205,Forza Horizon Remastered,Switch,2017.0,Platform,Electronic Arts,0.44,0.86,0.08,0.32,1.7
1206,Cyberpunk V,PS3,2021.0,Platform,Take-Two Interactive,0.61,0.45,0.18,1.12,2.36
1207,Pokemon V,PS3,2020.0,Shooter,Electronic Arts,0.08,0.01,0.73,0.13,0.95
1208,God of War Ultra,PS5,2018.0,Role-Playing,Activision,1.97,0.15,0.02,0.05,2.19
1209,Pokemon 2023,XSX,2018.0,Action,Electronic Arts,0.78,2.04,0.59,0.87,4.28
1210,God of War 2023,Switch,2019.0,Action,Nintendo,0.54,0.47,0.22,0.03,1.26
1211,Grand Theft Auto Ultra,PS3,2015.0,Shooter,Ubisoft,2.44,0.53,0.04,0.12,3.13
1212,Grand Theft Auto 2023,Switch,2017.0,Platform,Electronic Arts,0.37,1.25,0.11,0.39,2.12
1213,Grand Theft Auto V,XSX,2019.0,Role-Playing,Sony Computer Entertainment,2.88,1.54,0.53,0.02,4.97
1214,Halo Origins,XSX,2023.0,Racing,Electronic Arts,2.53,0.95,0.9,0.03,4.41
1215,FIFA Soccer 2023,X360,2020.0,Sports,Ubisoft,0.32,0.02,0.22,0.16,0.72
1216,God of War 2023,X360,2017.0,Role-Playing,Electronic Arts,0.76,0.27,0.44,0.04,1.51
1217,Pokemon Infinite,PS3,2022.0,Adventure,Electronic Arts,3.04,0.55,0.08,0.22,3.89
1218,FIFA Soccer Origins,PC,2022.0,Shooter,Electronic Arts,0.02,1.11,0.31,0.02,1.46
1219,Halo Ultra,PS5,2017.0,Sports,Nintendo,0.0,1.04,0.35,0.13,1.52
1220,FIFA Soccer Origins,Switch,2018.0,Adventure,Sony Computer Entertainment,0.48,3.59,0.38,0.11,4.56
1221,Mario Kart 2024,XSX,2023.0,Adventure,Ubisoft,0.98,0.12,0.25,0.01,1.36
1222,Halo Origins,X360,2016.0,Action,Sony Computer Entertainment,1.23,0.55,0.38,0.43,2.59
1223,Minecraft Ultra,XOne,2023.0,Shooter,Activision,0.52,1.57,0.22,0.19,2.5
1224,Forza Horizon 2022,Switch,2023.0,Racing,Nintendo,0.75,2.7,1.06,0.48,4.99
1225,God of War 2023,XOne,2022.0,Adventure,Nintendo,0.02,0.13,0.53,0.26,0.94
1226,FIFA Soccer 2024,PS5,2015.0,Action,Sony Computer Entertainment,0.94,0.31,0.09,0.23,1.57
1227,Forza Horizon 2022,XSX,2015.0,Role-Playing,Activision,2.94,2.38,0.89,0.72,6.93
1228,Pokemon 2022,XOne,2023.0,Sports,Nintendo,0.34,0.29,0.24,0.52,1.39
1229,Minecraft 2022,PS3,2020.0,Sports,Nintendo,0.09,0.03,0.12,0.33,0.57
1230,God of War Remastered,PS5,2020.0,Action,Nintendo,0.02,0.15,0.41,0.35,0.93
1231,Forza Horizon V,PS3,2020.0,Action,Nintendo,2.08,1.7,0.18,0.24,4.2
1232,Pokemon V,PS4,2021.0,Role-Playing,Activision,1.0,0.05,0.09,0.12,1.26
1233,Cyberpunk 2023,PS4,2019.0,Role-Playing,Sony Computer Entertainment,0.81,0.57,0.11,0.44,1.93
1234,Red Dead Redemption Remastered,PC,2023.0,Role-Playing,Sony Computer Entertainment,0.06,0.67,0.76,0.08,1.57
1235,Pokemon 2023,Switch,2021.0,Platform,Take-Two Interactive,0.65,0.61,0.69,0.2,2.15
1236,The Legend of Zelda 2023,Switch,2021.0,Platform,Nintendo,1.8,0.5,0.55,0.1,2.95
1237,Mario Kart V,XSX,2016.0,Platform,Take-Two Interactive,0.86,0.16,0.44,0.2,1.66
1238,Minecraft Remastered,PS3,2023.0,Role-Playing,Take-Two Interactive,0.81,0.28,0.12,0.0,1.21
1239,Cyberpunk Infinite,XOne,2021.0,Action,Take-Two Interactive,0.89,0.92,0.0,0.47,2.28
1240,God of War 2022,PS4,2018.0,Racing,Activision,0.44,0.35,0.01,0.08,0.88
1241,Forza Horizon Remastered,PS5,2016.0,Adventure,Nintendo,0.3,2.14,0.52,0.25,3.21
1242,Forza Horizon V,XSX,2019.0,Role-Playing,Activision,5.45,0.37,0.18,0.31,6.31
1243,Halo V,PS5,2023.0,Platform,Ubisoft,1.74,0.02,0.21,0.37,2.34
1244,Halo Remastered,Switch,2023.0,Action,Nintendo,1.68,2.17,0.14,0.29,4.28
1245,Minecraft 2024,X360,2022.0,Sports,Take-Two Interactive,0.22,1.91,0.31,0.16,2.6
1246,Grand Theft Auto V,PC,2022.0,Platform,Sony Computer Entertainment,0.16,0.94,0.2,0.09,1.39
1247,Forza Horizon Remastered,X360,2020.0,Role-Playing,Electronic Arts,0.79,0.77,0.11,0.85,2.52
1248,Mario Kart Ultra,PS4,2022.0,Sports,Nintendo,5.11,0.97,0.07,0.13,6.28
1249,Minecraft 2023,PS4,2019.0,Sports,Activision,0.39,4.67,0.92,0.71,6.69
1250,Call of Duty Remastered,X360,2018.0,Role-Playing,Electronic Arts,0.05,2.79,0.75,0.12,3.71
1251,Call of Duty Remastered,PS5,2022.0,Role-Playing,Activision,3.32,0.83,0.34,0.03,4.52
1252,Mario Kart V,PS4,2019.0,Shooter,Electronic Arts,0.91,0.06,0.27,0.0,1.24
1253,The Legend of Zelda 2024,PS3,2023.0,Racing,Sony Computer Entertainment,0.29,0.45,0.62,0.02,1.38
1254,Grand Theft Auto 2022,PS3,2020.0,Adventure,Nintendo,1.97,0.89,0.06,0.63,3.55
1255,Red Dead Redemption Remastered,PC,2021.0,Sports,Nintendo,0.18,0.63,0.37,0.49,1.67
1256,Cyberpunk Infinite,XSX,2017.0,Shooter,Nintendo,5.42,1.07,0.01,0.17,6.67
1257,Pokemon Remastered,PS5,2018.0,Racing,Take-Two Interactive,1.31,0.22,0.12,0.64,2.29
1258,Grand Theft Auto Ultra,PC,2019.0,Racing,Electronic Arts,1.2,0.57,0.52,0.45,2.74
1259,Mario Kart Infinite,X360,2021.0,Racing,Nintendo,1.87,0.88,0.4,0.08,3.23
1260,The Legend of Zelda V,PS4,2023.0,Shooter,Electronic Arts,0.08,0.07,0.32,0.07,0.54
1261,Call of Duty V,XSX,2019.0,Adventure,Sony Computer Entertainment,0.18,2.33,0.21,0.65,3.37
1262,Halo Ultra,X360,2022.0,Platform,Sony Computer Entertainment,2.3,0.03,1.08,0.28,3.69
1263,Cyberpunk 2024,Switch,,Sports,,0.6,0.05,0.11,0.09,0.85
1264,Minecraft Remastered,PS3,2019.0,Platform,Activision,0.75,0.96,0.01,0.36,2.08
1265,Halo 2023,PS4,2019.0,Role-Playing,Nintendo,2.13,0.38,0.37,0.42,3.3
1266,Pokemon Ultra,XOne,2022.0,Racing,Ubisoft,0.45,0.74,0.71,0.07,1.97
1267,Call of Duty Remastered,PC,2020.0,Shooter,Electronic Arts,1.67,2.08,0.38,0.9,5.03
1268,Halo Remastered,PS4,2020.0,Racing,Nintendo,0.98,0.24,0.35,0.09,1.66
1269,Mario Kart Remastered,PS4,2016.0,Adventure,Sony Computer Entertainment,0.78,0.18,0.43,0.07,1.46
1270,Call of Duty Infinite,PS3,,Shooter,Sony Computer Entertainment,1.57,0.39,0.42,0.78,3.16
1271,Minecraft Ultra,X360,2022.0,Adventure,Activision,3.54,0.64,0.56,0.1,4.84
1272,Grand Theft Auto Remastered,PS5,2020.0,Action,Ubisoft,1.11,0.35,0.11,0.24,1.81
1273,Cyberpunk Origins,PS3,2019.0,Role-Playing,Take-Two Interactive,0.31,0.85,0.02,0.14,1.32
1274,Pokemon Ultra,PS4,2017.0,Action,Activision,0.2,0.02,0.72,0.21,1.15
1275,Cyberpunk Origins,PC,2017.0,Role-Playing,Nintendo,1.64,1.13,0.28,0.06,3.11
1276,The Legend of Zelda Infinite,PC,2017.0,Sports,Activision,0.08,0.12,0.33,0.18,0.71
1277,God of War Ultra,XSX,2023.0,Sports,Ubisoft,0.96,0.16,0.1,0.24,1.46
1278,Minecraft Infinite,PS4,2021.0,Adventure,Activision,0.07,0.53,0.1,0.13,0.83
1279,Pokemon Origins,X360,2015.0,Platform,Nintendo,0.45,0.32,0.2,0.46,1.43
1280,Pokemon V,PS5,2016.0,Shooter,Activision,0.17,0.68,0.28,0.29,1.42
1281,Pokemon 2024,X360,,Action,Ubisoft,0.04,0.45,0.5,0.28,1.27
1282,God of War V,PS4,2021.0,Sports,Sony Computer Entertainment,0.27,0.39,0.26,0.12,1.04
1283,God of War 2023,PS5,2023.0,Sports,Electronic Arts,0.23,0.13,0.13,0.13,0.62
1284,FIFA Soccer Ultra,PS3,2018.0,Racing,Sony Computer Entertainment,0.18,1.47,0.02,0.09,1.76
1285,Cyberpunk Remastered,XOne,2022.0,Racing,Activision,0.41,0.36,0.19,0.21,1.17
1286,God of War Remastered,XOne,2017.0,Adventure,Sony Computer Entertainment,1.2,0.22,0.04,0.13,1.59
1287,Mario Kart Infinite,PS4,2022.0,Adventure,Electronic Arts,0.58,0.7,0.37,0.42,2.07
1288,God of War Infinite,XOne,2018.0,Platform,Nintendo,2.26,0.29,0.42,0.48,3.45
1289,Call of Duty 2022,Switch,2019.0,Platform,Take-Two Interactive,1.18,0.3,0.09,0.02,1.59
1290,FIFA Soccer 2023,PS5,,Racing,Nintendo,0.4,0.41,0.54,0.12,1.47
1291,Call of Duty 2023,X360,,Racing,Nintendo,0.22,0.16,0.05,0.39,0.82
1292,Cyberpunk 2022,PS3,2017.0,Sports,Electronic Arts,0.21,1.11,0.47,0.04,1.83
1293,Forza Horizon 2024,Switch,2017.0,Action,Nintendo,3.97,0.62,0.21,0.05,4.85
1294,The Legend of Zelda Remastered,PS4,2020.0,Racing,Ubisoft,0.99,0.19,0.07,0.08,1.33
1295,Mario Kart Origins,Switch,2022.0,Sports,Electronic Arts,0.55,0.08,0.09,0.79,1.51
1296,Red Dead Redemption Origins,PS3,2022.0,Shooter,Take-Two Interactive,0.44,0.43,0.17,0.13,1.17
