case_id,date,remote_jid,push_name,text_content,reply_to_id
12,2026-08-04 22:08:36,216359027896444@lid,216359027896444,"Guardia Nacional unidad GN-23865
A cargo de Teniente Dionisio Abelino Martinez con 3 más de fuerza",
14,2026-08-04 18:18:01,120363042493725288@g.us,213554649145471,U 208 en general de boca del Rio,
14,2026-08-04 18:56:14,120363042493725288@g.us,213554649145471,Unidad 208 en base,
14,2026-08-04 19:09:30,120363042493725288@g.us,214482211094536,Enterado con precaución,
14,2026-08-04 19:32:08,120363042493725288@g.us,170179606609930,Estamos pintando las poeterias,
14,2026-08-04 19:32:09,120363042493725288@g.us,170179606609930,"Todo listo.  @170179606609930 5 pm puntuales, inauguramos el torneo..",
14,2026-08-04 19:32:09,120363042493725288@g.us,170179606609930,"Buenos días, también irá un árbitro. Es de suma importancia que lleguen en sus horarios que les corresponde para no atrasar los demás partidos",
14,2026-08-04 19:48:30,120363042493725288@g.us,194171226824727,Unidad 072 sale del grupo más y retornamos a base,
14,2026-08-04 20:05:50,120363042493725288@g.us,170188213383234,Unidad 072 en base,
14,2026-08-04 20:24:10,120363042493725288@g.us,223488774266954,Sale U 208 de apoyo a traslado de Floresta a hospital de Cuauhtémoc,
14,2026-08-04 20:30:50,120363042493725288@g.us,135450517885035,"si correcto, familiar de persona del monitoreo y apoyo a pc medellin del C5 zona conurbada, pidio ayuda .",
14,2026-08-04 20:40:17,120363042493725288@g.us,214482211094536,Enterado sale unidad 098,ACCFEFDE0FE949740FFA6A60E1CBDE4E
14,2026-08-04 20:49:53,120363042493725288@g.us,214482211094536,Unidad 098 en el punto,ACCFEFDE0FE949740FFA6A60E1CBDE4E
14,2026-08-04 21:01:51,120363042493725288@g.us,Você,"U-098 terminando ese servicio, por favor atender esta solicitud de traslado del HGBV, para trasladar a su domicilio",
14,2026-08-04 21:22:33,120363042493725288@g.us,213554649145471,Unidad 098 en el hospital general de boca del rio,
14,2026-08-04 21:27:19,120363042493725288@g.us,170179606609930,Enterado!,ACD6776BD5E35E650B963DA61C2D21F2
14,2026-08-04 22:03:03,120363042493725288@g.us,213554649145471,Negativo,3A53F03726483C1772A4
14,2026-08-04 22:52:32,120363042493725288@g.us,213554649145471,Unidad 098 a base,
14,2026-08-04 22:54:57,120363042493725288@g.us,213554649145471,Unidad 098 en base,
14,2026-08-04 23:03:19,120363042493725288@g.us,170188213383234,Se retira tanque de gas 20kg,
14,2026-08-04 23:03:35,120363042493725288@g.us,170188213383234,Por seguridad del propietario,
14,2026-08-04 23:06:55,120363042493725288@g.us,170188213383234,Unidad 095 retorna a base,
15,2026-08-04 19:24:32,173692957004010@lid,173692957004010,Ya le enviaron la ubicación y Foto,
15,2026-08-04 19:24:54,173692957004010@lid,173692957004010,En espera de que hagan favor de ir gracias,
15,2026-08-04 19:29:56,173692957004010@lid,Você,enterada y gracias,
16,2026-08-04 20:21:00,66121122222226@lid,66121122222226,Ya me dieron el Alta de la paciente Irene Linares Zapot,
16,2026-08-04 20:21:17,66121122222226@lid,66121122222226,Le envío la hoja del Alta,
16,2026-08-04 20:34:50,66121122222226@lid,66121122222226,Siii muchas gracias,
16,2026-08-04 20:34:58,66121122222226@lid,66121122222226,Si aquí estoy con ella,
16,2026-08-04 20:38:16,66121122222226@lid,Você,Oki para servirle,
16,2026-08-04 20:38:23,66121122222226@lid,Você,En cuanto se desocupe una unidad pasan,
16,2026-08-04 20:38:27,66121122222226@lid,Você,Le aviso previamente,
16,2026-08-04 20:39:20,66121122222226@lid,66121122222226,Sii muchas gracias,
16,2026-08-04 21:26:26,66121122222226@lid,Você,"Ya esta la ambulancia ahi, llevaron a un paciente",
16,2026-08-04 21:26:34,66121122222226@lid,Você,para que esten pendientes,
16,2026-08-04 21:30:26,66121122222226@lid,66121122222226,Siii ya tengo lista a mi mamá,3EB0CFDB026D2FD7668E7C
16,2026-08-04 21:30:58,66121122222226@lid,66121122222226,Ya estoy en espera que suban,
16,2026-08-04 21:37:36,66121122222226@lid,66121122222226,Estamos en espera de la ambulancia,
16,2026-08-04 21:37:50,66121122222226@lid,66121122222226,Para el traslado a casa por favor,
16,2026-08-04 21:47:54,66121122222226@lid,Você,sobre el,
16,2026-08-04 21:48:01,66121122222226@lid,Você,requerimiento para el lunes,
16,2026-08-04 21:48:23,66121122222226@lid,Você,leo que la vuelven a internar???,
16,2026-08-04 21:53:42,66121122222226@lid,66121122222226,Siii otra vez y el martes la dan de alta,3EB0BA04B3132989570EFD
16,2026-08-04 21:54:23,66121122222226@lid,Você,en que horario tiene que estar en el hospital el lunes???,
16,2026-08-04 22:22:39,66121122222226@lid,66121122222226,A las 10 de la mañana en la hoja esta escrito,
16,2026-08-04 22:26:07,66121122222226@lid,66121122222226,En la parte de abajo,
16,2026-08-04 22:26:38,66121122222226@lid,66121122222226,Cita el lunes 10 debo estar acá en Hospital de boca del río,
17,2026-08-04 20:33:02,233453719150672@lid,Você,2297738566,
17,2026-08-04 20:47:27,233453719150672@lid,Você,56695490325,
17,2026-08-04 20:47:34,233453719150672@lid,Você,5669549032,
17,2026-08-04 20:48:43,233453719150672@lid,Você,5669549032,
17,2026-08-04 21:08:13,233453719150672@lid,Você,2294628047,
18,2026-08-04 20:34:20,257328754512027@lid,257328754512027,Esta consiente,
18,2026-08-04 20:34:33,257328754512027@lid,Você,Me comparte foto por favor de la persona que se cayó,
18,2026-08-04 20:34:44,257328754512027@lid,Você,Se pegó en su cabeza?,
18,2026-08-04 20:35:03,257328754512027@lid,257328754512027,Le sale un liquido un tanto amarillo por la nariz,
18,2026-08-04 20:35:09,257328754512027@lid,Você,Ok subo el servicio de ambulancia 🚑,
18,2026-08-04 20:35:17,257328754512027@lid,Você,Su nombre?,
18,2026-08-04 20:35:24,257328754512027@lid,257328754512027,Tiene afectado el hombro,
18,2026-08-04 20:35:38,257328754512027@lid,257328754512027,Raul perez conde,
18,2026-08-04 20:48:57,257328754512027@lid,257328754512027,Disculpe ya esta en camino,
18,2026-08-04 20:48:59,257328754512027@lid,257328754512027,??,
18,2026-08-04 20:49:04,257328754512027@lid,257328754512027,La ambulancia,
18,2026-08-04 20:49:14,257328754512027@lid,257328754512027,Ah ya llego,
19,2026-08-04 20:48:50,53975558688922@lid,Você,Pc,
19,2026-08-04 20:54:01,53975558688922@lid,53975558688922,La vez pasada no fue ansiedad  estaba arrojando sangre y evacuando sangre y orinando sangre,
19,2026-08-04 20:54:41,53975558688922@lid,53975558688922,En el hospital tienen el registro de el,
19,2026-08-04 20:54:49,53975558688922@lid,53975558688922,No es de ansiedad,
19,2026-08-04 20:56:03,53975558688922@lid,53975558688922,Su compañero que vino a revisarlo lo vio como arrojaba   sangre,
19,2026-08-04 20:57:03,53975558688922@lid,Você,Y si lo trasladó?,AC99FCFEBBF450799D3C9C30E9AC6144
19,2026-08-04 20:57:20,53975558688922@lid,53975558688922,La vez pasada cuando llame,
19,2026-08-04 20:57:39,53975558688922@lid,53975558688922,Si lo lleve al hospital,ACD765DFF9ECC9D3034A4EDCAF8C84FB
19,2026-08-04 20:57:46,53975558688922@lid,Você,Si mira ahorita tengo las 2 ambulancia 🚑 en servicio en cuanto se desocupe del servicio mandó al personal para que valore a tu familiar y se realice el traslado,
19,2026-08-04 20:57:52,53975558688922@lid,53975558688922,Ahorita otra vez se puso mal,
19,2026-08-04 20:59:47,53975558688922@lid,Você,Si ya se tiene canalizado tu reporte en cuánto se desocupe la unidad se mueve estamos contactando con c5 para ver si nos pueden apoyar con una unidad de bomberos conurbados,
19,2026-08-04 20:59:53,53975558688922@lid,53975558688922,Por eso solicito sus apoyos la verdad yo no cuento con recursos soy viuda falleció mi esposo 😭 hijo de de mi suegro,
19,2026-08-04 21:02:12,53975558688922@lid,Você,Si señora no se preocupe cuente con el servicio,ACE66AEB723F071737FF22E76FBCD7CA
19,2026-08-04 21:02:36,53975558688922@lid,Você,En cuanto la unidad se desocupe se envia.,ACD0F96C716EFC8ED5BBBD1B81E6C613
19,2026-08-04 21:02:37,53975558688922@lid,53975558688922,Gracias Dios los bendiga,
19,2026-08-04 21:02:41,53975558688922@lid,Você,Para servirle,
19,2026-08-04 21:02:53,53975558688922@lid,53975558688922,Si gracias por su comprensión,
19,2026-08-04 21:09:07,53975558688922@lid,Você,se atendera a la brevedad posible en cuanto este disponible una unidad,
19,2026-08-04 21:09:28,53975558688922@lid,53975558688922,Por favor gracias,
19,2026-08-04 21:29:31,53975558688922@lid,Você,ACUDE LA UNIDAD 01 DE SOPORTE VITAL,
19,2026-08-04 21:29:35,53975558688922@lid,Você,van en camino,
19,2026-08-04 21:30:18,53975558688922@lid,53975558688922,Disculpe tiene costo,
19,2026-08-04 21:30:49,53975558688922@lid,53975558688922,El traslado,
19,2026-08-04 21:32:55,53975558688922@lid,53975558688922,Por que un compañero de su equipo me hablo  me contacto con otra persona me cobra el servicio yo la verdad le comento no cuento con recursos para pagar el traslado 😔😭,
19,2026-08-04 21:34:46,53975558688922@lid,53975558688922,Por favor me puede confirmar si me van apoyar,
19,2026-08-04 21:36:29,53975558688922@lid,Você,"por parte de nosotros no tiene costo, pero dada la prioridad que tenemos de servicios de emergenci, canalice su atencion con C5",
19,2026-08-04 21:37:02,53975558688922@lid,Você,"pero, tendra que esperarnos a que tengamos ambulancia disponible",
19,2026-08-04 21:37:24,53975558688922@lid,53975558688922,Le agradezco muchísimo pero no tengo $ dinero para pagar la ambulancia,
19,2026-08-04 21:37:43,53975558688922@lid,Você,"si ese servicio que va, checa al señor Evaristo y lo canaliza como una ur5gencia, no tiene costo, pero si es traslado que no amerite la urgencia, si le cobran",
19,2026-08-04 21:39:05,53975558688922@lid,Você,"de lo contrario de no querer ese apoyo de ambulancia, nos tendra que esperar por favor",
19,2026-08-04 21:39:13,53975558688922@lid,53975558688922,Entonces me esta diciendo que no es una  urgencia,
19,2026-08-04 21:39:19,53975558688922@lid,Você,con nosotros es sin costo,
19,2026-08-04 21:39:47,53975558688922@lid,Você,....,ACCC7D35849214C59FA4A0D60067BA26
19,2026-08-04 21:42:29,53975558688922@lid,Você,EStoy viendo todos los medios para darle atencion a su familiar...,
19,2026-08-04 21:45:26,53975558688922@lid,53975558688922,Que solo estoy jugando con ustedes y su salud  con todo respeto que se merece  discúlpame por solicitar su apoyo  voy a buscar otro medios para llevarlo  con esta van 2 veces que solicito su apoyo  y solo me dices que es por ansiedad cuando no es cierto  pero  en fin  Dios ve y la sabe la enfermedad y la situación de mi suegro gracias,
20,2026-08-04 21:08:33,214774235267138@lid,Você,Buenas Tardes aquí Anel de PC Medellín,
20,2026-08-04 21:09:56,214774235267138@lid,214774235267138,"*Reporte al 9-1-1 (PRELIMINAR)*
Fecha y Hora: *04/08/2026 14:14:29*
Asunto: *PERSONA(S) LESIONADA(S) POR SUSPENSIÓN*
Colonia: *BENITO JUAREZ*
Calle: *GUTIERREZ ZAMORA *
Entre calles: *VIRGILIO URIBE*
Referencia: *EN EL JARDIN DE NIÑOS ANGELA PERALTA*
Localidad: *NO ESPECIFICADO*
Municipio: *MEDELLIN DE BRAVO*
*Ubicación:*https://www.google.com/maps/place/19.080040795367,-96.163576651183
*Resumen de evento*
     REQUIERE APOYO DE AMBULANCIA
INDICA QUE UN JOVEN QUE ESTABA HACIENDO UN TRABAJO DE ALBAÑILERIA SE CAYO DE UN ANDAMIOY SE GOLPEO LA CABEZA
SE CAYO DE APROX METRO Y MEDIO
ESTA CONSCIENTE",
20,2026-08-04 21:10:48,214774235267138@lid,Você,"Nos solicitó CRUM el apoyo de atender este servicio, pero hago de su conocimiento que tengo  las unidades en servicio. Es un Masculino que presenta disficultad respiratoria de  80 años, refieren que se cayo hace 3 dias y no lo llevaron al medico. lo solicita su nuera la Sra Alicia Cervantes 5669549032",
20,2026-08-04 21:11:09,214774235267138@lid,Você,podrian apoyarnos para atender esto? ya que en este momento no contamos con unidad disponible,
20,2026-08-04 21:11:28,214774235267138@lid,Você,se esta atendiendo U-098 traslada a Masculino a HGBV,3EB0BC9969580878C5BE0D
20,2026-08-04 21:28:33,214774235267138@lid,214774235267138,ACUDE LA UNIDAD 01 DE SOPORTE VITAL,
20,2026-08-04 21:29:19,214774235267138@lid,Você,muchas gracias,
20,2026-08-04 21:30:10,214774235267138@lid,214774235267138,MANDO PERO SOLICITANTE NO DESEA LA AMBULANCIA DE SOPORTE VITAL YA QUE NO CUENTA CON RECURSOS,
20,2026-08-04 21:30:25,214774235267138@lid,214774235267138,INDICA QUE ACUDE AL AYUNTAMIENTO,
20,2026-08-04 21:32:46,214774235267138@lid,Você,"Gracias por el apoyo, tendra que esperarnos la ciudadana. entonces no es una URGENCIA. 😶",
20,2026-08-04 21:39:41,214774235267138@lid,214774235267138,SI PORQUE CONURBADOS LO ESTA CHECANDO CON SU SUPERIOR PARA SALIR DE SU AREA,
20,2026-08-04 21:40:05,214774235267138@lid,Você,ok muchas gracias,
20,2026-08-04 21:40:17,214774235267138@lid,Você,la persona dice no tener dinero ni para un taxi,
20,2026-08-04 21:42:06,214774235267138@lid,214774235267138,"CRUZ ROJA ESTA AL PENDIENTE DE LO QUE RESPONDA BOMBEROS, NO SÉ SI MA VA A APOYAR, PERO ME DIJO QUE CUALQUIER COSA LE AVISE",
20,2026-08-04 21:42:15,214774235267138@lid,Você,muchisimas gracias,
20,2026-08-04 21:51:27,214774235267138@lid,214774235267138,BOMBEROS NO ACUDE,
20,2026-08-04 21:51:36,214774235267138@lid,214774235267138,CRUZ ROJA LO VA A VERIFICAR,
20,2026-08-04 21:56:54,214774235267138@lid,214774235267138,"MANDO DEL CHOQUE DE PUENTE MORENO, CUENTA CON NOVEDAD ?",
20,2026-08-04 21:57:37,214774235267138@lid,Você,No tengo ningun reporte,3EB04E21F9DDFF2B1806A0
20,2026-08-04 21:59:03,214774235267138@lid,Você,me refiero que no tengo datos que nos hayan hecho ese reporte,
20,2026-08-04 21:59:15,214774235267138@lid,214774235267138,COMPRENDO,
20,2026-08-04 22:08:50,214774235267138@lid,Você,"Unidad 098 traslada a masculino a la clinica #61 del IMSS.
Posterior datos.",
20,2026-08-04 22:08:50,214774235267138@lid,Você,"Guardia Nacional unidad GN-23865
A cargo de Teniente Dionisio Abelino Martinez con 3 más de fuerza",
20,2026-08-04 22:09:00,214774235267138@lid,Você,Estos datos tengo de un accidente que fue en mañana,
21,2026-08-04 21:24:38,120363409447790752@g.us,Você,"🚨 *NUEVA ALERTA DE EMERGENCIA - PROTECCIÓN CIVIL* 🚨
━━━━━━━━━━━━━━━━━━━━━━━━━━━━

📋 *Folio:* REP-0173
⚠️ *Tipo:* ⛽ FUGA DE GAS
🔶 *Prioridad:* 🔴 ALTA
👤 *Encargado:* ⚠️ *SIN PERSONAL A CARGO (PENDIENTE)*

📍 *Ubicación:*
   prueba
   Col. Fraccionamiento Arboledas San Ramón, Fraccionamiento Arboledas San Ramón

📝 *Descripción:*
   pruebas1

👤 *Reportó:* prueba
📞 *Teléfono:* 2888893215
🕐 *Fecha:* 04/Aug/2026 21:24

━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📌 *Estatus:* ⏳ PENDIENTE
🆔 Para actualizar bitácora:
_Bitacora REP-0173: [tu actualización]_",
21,2026-08-04 21:28:07,120363409447790752@g.us,Você,"📢 *ACTUALIZACIÓN DE REPORTE*
━━━━━━━━━━━━━━━━━━━━━━━━━

📋 *Folio:* REP-0173
🔄 *Estatus:* 🚑 EN CAMINO
🚑 *Unidad:* sdfdsf
⏱️ *Tiempo estimado:* 2

📝 *Cambios:*
• Cambió estatus de 'Leído / Evaluando' a 'En Camino / Atendiendo'
• Asignó unidad: 'sdfdsf'

━━━━━━━━━━━━━━━━━━━━━━━━━
📍 prueba, Col. Fraccionamiento Arboledas San Ramón",
21,2026-08-04 21:28:12,120363409447790752@g.us,Você,"📢 *ACTUALIZACIÓN DE REPORTE*
━━━━━━━━━━━━━━━━━━━━━━━━━

📋 *Folio:* REP-0173
🔄 *Estatus:* ✅ RESUELTO
🚑 *Unidad:* sdfdsf
⏱️ *Tiempo estimado:* 2

📝 *Cambios:*
• Cambió estatus de 'En Camino / Atendiendo' a 'Finalizado / Resuelto'

━━━━━━━━━━━━━━━━━━━━━━━━━
📍 prueba, Col. Fraccionamiento Arboledas San Ramón",
21,2026-08-04 21:29:17,120363409447790752@g.us,Você,"🚨 *NUEVA ALERTA DE EMERGENCIA - PROTECCIÓN CIVIL* 🚨
━━━━━━━━━━━━━━━━━━━━━━━━━━━━

📋 *Folio:* REP-0174
⚠️ *Tipo:* ⛽ FUGA DE GAS
🔶 *Prioridad:* 🔴 ALTA
👤 *Encargado:* ⚠️ *SIN PERSONAL A CARGO (PENDIENTE)*

📍 *Ubicación:*
   1
   Col. Fraccionamiento Puente Moreno, Fraccionamiento Puente Moreno

📝 *Descripción:*
   purebas2

👤 *Reportó:* 1
📞 *Teléfono:* 2888893215
🕐 *Fecha:* 04/Aug/2026 21:29

━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📌 *Estatus:* ⏳ PENDIENTE
🆔 Para actualizar bitácora:
_Bitacora REP-0174: [tu actualización]_",
21,2026-08-04 21:30:56,120363409447790752@g.us,Você,"📢 *ACTUALIZACIÓN DE REPORTE*
━━━━━━━━━━━━━━━━━━━━━━━━━

📋 *Folio:* REP-0174
🔄 *Estatus:* 🚑 EN CAMINO
🚑 *Unidad:* wewe
⏱️ *Tiempo estimado:* we

📝 *Cambios:*
• Cambió estatus de 'Leído / Evaluando' a 'En Camino / Atendiendo'
• Asignó unidad: 'wewe'

━━━━━━━━━━━━━━━━━━━━━━━━━
📍 1, Col. Fraccionamiento Puente Moreno",
21,2026-08-04 21:31:00,120363409447790752@g.us,Você,"📢 *ACTUALIZACIÓN DE REPORTE*
━━━━━━━━━━━━━━━━━━━━━━━━━

📋 *Folio:* REP-0174
🔄 *Estatus:* ✅ RESUELTO
🚑 *Unidad:* wewe
⏱️ *Tiempo estimado:* we

📝 *Cambios:*
• Cambió estatus de 'En Camino / Atendiendo' a 'Finalizado / Resuelto'

━━━━━━━━━━━━━━━━━━━━━━━━━
📍 1, Col. Fraccionamiento Puente Moreno",
21,2026-08-04 21:36:11,120363409447790752@g.us,Você,"🚨 *NUEVA ALERTA DE EMERGENCIA - PROTECCIÓN CIVIL* 🚨
━━━━━━━━━━━━━━━━━━━━━━━━━━━━

📋 *Folio:* REP-0175
⚠️ *Tipo:* ⛽ FUGA DE GAS
🔶 *Prioridad:* 🔴 ALTA
👤 *Encargado:* ⚠️ *SIN PERSONAL A CARGO (PENDIENTE)*

📍 *Ubicación:*
   Costa de Canistel 58
   Col. Fraccionamiento Arboledas San Ramón, Fraccionamiento Arboledas San Ramón

📝 *Descripción:*
   se esta fugando un gas

👤 *Reportó:* Josue Jaziel Delgado Burela
📞 *Teléfono:* 2888893215
🕐 *Fecha:* 04/Aug/2026 21:36

━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📌 *Estatus:* ⏳ PENDIENTE
🆔 Para actualizar bitácora:
_Bitacora REP-0175: [tu actualización]_",
21,2026-08-04 21:42:36,120363409447790752@g.us,Você,"📢 *ACTUALIZACIÓN DE REPORTE*
━━━━━━━━━━━━━━━━━━━━━━━━━

📋 *Folio:* REP-0175
🔄 *Estatus:* ✅ RESUELTO
🚑 *Unidad:* 205
⏱️ *Tiempo estimado:* 5

📝 *Cambios:*
• Cambió estatus de 'En Camino / Atendiendo' a 'Finalizado / Resuelto'

━━━━━━━━━━━━━━━━━━━━━━━━━
📍 Costa de Canistel 58, Col. Fraccionamiento Arboledas San Ramón",
21,2026-08-04 21:52:10,120363409447790752@g.us,Você,"🚨 *NUEVA ALERTA DE EMERGENCIA - PROTECCIÓN CIVIL* 🚨
━━━━━━━━━━━━━━━━━━━━━━━━━━━━

📋 *Folio:* REP-0176
⚠️ *Tipo:* ⛽ FUGA DE GAS
🔶 *Prioridad:* 🔴 ALTA
👤 *Encargado:* ⚠️ *SIN PERSONAL A CARGO (PENDIENTE)*

📍 *Ubicación:*
   1
   Col. El Recuerdo (Kilómetro 14), El Recuerdo (Kilómetro 14)

📝 *Descripción:*
   1

👤 *Reportó:* 1
📞 *Teléfono:* 1
🕐 *Fecha:* 04/Aug/2026 21:52

━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📌 *Estatus:* ⏳ PENDIENTE
🆔 Para actualizar bitácora:
_Bitacora REP-0176: [tu actualización]_",
